Product,BU,Region,Country,Year,Month,Actuals,Budget,Forecast
odefsey,oncology,japac,india,2019,7,18446,18446,0
odefsey,oncology,japac,philippines,2019,8,346326,346326,180458
odefsey,oncology,japac,singapore,2019,8,77691,77691,0
odefsey,oncology,japac,thailand,2019,8,128056,128056,52372
odefsey,oncology,japac,other,2019,8,116754,116754,0
odefsey,oncology,japac,malaysia,2019,8,53745,53745,-53493
odefsey,oncology,japac,vietnam,2019,8,141935,141935,9805
odefsey,oncology,japac,indonesia,2019,8,150334,150334,61020
odefsey,oncology,japac,taiwan,2019,8,150971,150971,0
odefsey,oncology,japac,australia,2019,8,84784,84784,17
odefsey,oncology,japac,new zealand,2019,8,204404,204404,52407
odefsey,oncology,japac,japan,2019,8,52797,52797,-15
odefsey,oncology,japac,china,2019,8,104896,104896,21792
odefsey,oncology,japac,south korea,2019,8,5352,5352,-18382
odefsey,oncology,japac,hong kong,2019,9,228160,228160,99138
odefsey,oncology,japac,india,2019,9,-6258,-3156,0
odefsey,oncology,japac,philippines,2019,9,385396,410810,516872
odefsey,oncology,japac,singapore,2019,9,134625,134625,0
odefsey,oncology,japac,thailand,2019,9,167978,167978,-10923
odefsey,oncology,japac,other,2019,9,60964,60964,10498
odefsey,oncology,japac,malaysia,2019,9,91495,91495,7580
odefsey,oncology,japac,vietnam,2019,9,19295,19295,0
odefsey,oncology,japac,indonesia,2019,9,169319,169319,5109
odefsey,oncology,japac,taiwan,2019,9,78009,78009,21385
odefsey,oncology,japac,australia,2019,9,139170,139170,76
odefsey,oncology,japac,new zealand,2019,9,0,0,-7509
odefsey,oncology,japac,japan,2019,9,212692,212692,136262
odefsey,oncology,japac,china,2019,10,192984,192984,132346
odefsey,oncology,japac,south korea,2019,10,126478,126478,0
odefsey,oncology,japac,hong kong,2019,10,491140,539454,557367
odefsey,oncology,japac,india,2019,10,163542,163542,0
odefsey,oncology,japac,philippines,2019,10,118666,118666,0
odefsey,oncology,japac,singapore,2019,10,102917,102917,15087
odefsey,oncology,japac,thailand,2019,10,137234,137234,0
odefsey,oncology,japac,other,2019,10,94511,94511,0
odefsey,oncology,japac,malaysia,2019,10,134638,134638,0
odefsey,oncology,japac,vietnam,2019,10,154218,154218,0
odefsey,oncology,japac,indonesia,2019,10,7377,7377,0
odefsey,oncology,japac,taiwan,2019,10,177570,177570,27764
odefsey,oncology,japac,australia,2019,10,91866,91866,0
odefsey,oncology,japac,new zealand,2019,11,42741,64215,146207
odefsey,oncology,japac,japan,2019,11,101219,101219,0
odefsey,oncology,japac,china,2019,11,33540,52429,74228
odefsey,oncology,japac,south korea,2019,11,87822,87822,0
odefsey,oncology,japac,hong kong,2019,11,170412,231570,333861
odefsey,oncology,japac,india,2019,11,164967,164967,1934
odefsey,oncology,japac,philippines,2019,11,135433,135433,0
odefsey,oncology,japac,singapore,2019,11,122857,122857,0
odefsey,oncology,japac,thailand,2019,11,192861,192861,0
odefsey,oncology,japac,other,2019,11,172247,172247,21837
odefsey,oncology,japac,malaysia,2019,11,123023,123023,0
odefsey,oncology,japac,vietnam,2019,11,66509,66509,27764
odefsey,oncology,japac,indonesia,2019,11,153933,153933,0
odefsey,oncology,japac,taiwan,2019,12,169313,169313,127706
odefsey,oncology,japac,australia,2019,12,2311,2311,0
odefsey,oncology,japac,new zealand,2019,12,615,615,-12754
odefsey,oncology,japac,japan,2019,12,138612,138612,0
odefsey,oncology,japac,china,2019,12,66195,66195,-117127
odefsey,oncology,japac,south korea,2019,12,63177,63177,7350
odefsey,oncology,japac,hong kong,2019,12,2025,33160,34300
odefsey,oncology,japac,india,2019,12,173846,173846,0
odefsey,oncology,japac,philippines,2019,12,79404,79404,0
odefsey,oncology,japac,singapore,2019,12,889,10443,25673
odefsey,oncology,japac,thailand,2019,12,33431,33431,0
odefsey,oncology,japac,other,2019,12,76259,76259,57162
odefsey,oncology,japac,malaysia,2019,12,196860,196860,134720
odomzo,oncology,japac,vietnam,2019,1,702889,702889,591698
odomzo,oncology,japac,indonesia,2019,2,655904,655904,589925
odomzo,oncology,japac,taiwan,2019,3,857626,857626,666406
odomzo,oncology,japac,australia,2019,4,628217,628217,553500
odomzo,oncology,japac,new zealand,2019,5,626012,626012,493039
odomzo,oncology,japac,japan,2019,6,608978,608978,498892
odomzo,oncology,japac,china,2019,7,776354,776354,734376
odomzo,oncology,japac,south korea,2019,8,776496,776496,716378
odomzo,oncology,japac,hong kong,2019,9,0,0,253683
odomzo,oncology,japac,india,2019,10,728320,728320,628644
odomzo,oncology,japac,philippines,2019,11,60675,396100,590693
odomzo,oncology,japac,singapore,2019,12,446611,539647,656960
malarone,oncology,japac,thailand,2019,1,629175,629175,503041
malarone,oncology,japac,other,2019,1,66988,66988,62432
malarone,oncology,japac,malaysia,2019,1,91945,91945,0
malarone,oncology,japac,vietnam,2019,1,42528,42528,10917
malarone,oncology,japac,indonesia,2019,1,136681,136681,0
malarone,oncology,japac,taiwan,2019,1,104046,104046,-18750
malarone,oncology,japac,australia,2019,1,40528,40528,0
malarone,oncology,japac,new zealand,2019,1,143847,143847,0
malarone,oncology,japac,japan,2019,1,47246,47246,0
malarone,oncology,japac,china,2019,1,123588,123588,0
malarone,oncology,japac,south korea,2019,1,155397,155397,0
malarone,oncology,japac,hong kong,2019,1,544869,544869,463834
malarone,oncology,japac,india,2019,1,789722,789722,766439
malarone,oncology,japac,philippines,2019,1,68874,68874,0
malarone,oncology,japac,singapore,2019,2,694130,694130,583966
malarone,oncology,japac,thailand,2019,2,47052,47052,-49493
malarone,oncology,japac,other,2019,2,50816,50816,0
malarone,oncology,japac,malaysia,2019,2,174243,174243,0
malarone,oncology,japac,vietnam,2019,2,23591,23591,0
malarone,oncology,japac,indonesia,2019,2,309976,309976,128114
malarone,oncology,japac,taiwan,2019,2,7744,7744,0
malarone,oncology,japac,australia,2019,2,31050,31050,0
malarone,oncology,japac,new zealand,2019,2,100907,100907,0
malarone,oncology,japac,japan,2019,2,-154239,-154239,-248573
malarone,oncology,japac,china,2019,2,48084,48084,0
malarone,oncology,japac,south korea,2019,2,341409,341409,269789
malarone,oncology,japac,hong kong,2019,2,95314,95314,-793
malarone,oncology,japac,india,2019,2,130569,130569,0
malarone,oncology,japac,philippines,2019,3,528090,528090,371693
malarone,oncology,japac,singapore,2019,3,219484,219484,43725
malarone,oncology,japac,thailand,2019,3,199071,199071,114209
malarone,oncology,japac,other,2019,3,176008,176008,0
malarone,oncology,japac,malaysia,2019,3,167893,167893,0
malarone,oncology,japac,vietnam,2019,3,88143,88143,-29167
malarone,oncology,japac,indonesia,2019,3,59181,59181,0
malarone,oncology,japac,taiwan,2019,3,36125,36125,0
malarone,oncology,japac,australia,2019,3,160490,160490,0
malarone,oncology,japac,new zealand,2019,3,91518,91518,59782
malarone,oncology,japac,japan,2019,3,623793,623793,565217
malarone,oncology,japac,china,2019,3,405048,405048,388524
malarone,oncology,japac,south korea,2019,3,139145,139145,0
malarone,oncology,japac,hong kong,2019,3,6134,6134,0
malarone,oncology,japac,india,2019,4,496560,496560,385840
malarone,oncology,japac,philippines,2019,4,184418,184418,16847
malarone,oncology,japac,singapore,2019,4,371760,371760,314947
malarone,oncology,japac,thailand,2019,4,91024,91024,0
malarone,oncology,japac,other,2019,4,26087,26087,0
malarone,oncology,japac,malaysia,2019,4,264357,264357,171791
malarone,oncology,japac,vietnam,2019,4,57779,57779,0
malarone,oncology,japac,indonesia,2019,4,168348,168348,-303
malarone,oncology,japac,taiwan,2019,4,120922,120922,0
malarone,oncology,japac,australia,2019,4,167867,167867,-84
malarone,oncology,japac,new zealand,2019,4,412321,412321,235507
malarone,oncology,japac,japan,2019,4,502680,502680,410857
malarone,oncology,japac,china,2019,4,4182,4182,-260
malarone,oncology,japac,south korea,2019,4,22740,22740,0
malarone,oncology,japac,hong kong,2019,5,652207,652207,617505
malarone,oncology,japac,india,2019,5,-32873,-32873,-89091
malarone,oncology,japac,philippines,2019,5,111666,111666,-18378
malarone,oncology,japac,singapore,2019,5,469016,469016,287025
malarone,oncology,japac,thailand,2019,5,18358090,18358090,18221698
malarone,oncology,japac,other,2019,5,225164,225164,153476
malarone,oncology,japac,malaysia,2019,5,147064,147064,0
malarone,oncology,japac,vietnam,2019,5,226430,226430,54964
malarone,oncology,japac,indonesia,2019,5,141655,141655,0
malarone,oncology,japac,taiwan,2019,5,35358,35358,0
malarone,oncology,japac,australia,2019,5,286030,286030,155435
malarone,oncology,japac,new zealand,2019,5,631631,631631,514541
malarone,oncology,japac,japan,2019,5,186172,186172,-246
malarone,oncology,japac,china,2019,5,541740,541740,381079
malarone,oncology,japac,south korea,2019,6,792251,792251,659194
malarone,oncology,japac,hong kong,2019,6,96942,96942,4570
malarone,oncology,japac,india,2019,6,38714,38714,-2673
malarone,oncology,japac,philippines,2019,6,89368,89368,39941
malarone,oncology,japac,singapore,2019,6,165474,165474,0
malarone,oncology,japac,thailand,2019,6,-28276,-28276,-52764
malarone,oncology,japac,other,2019,6,57056,57056,0
malarone,oncology,japac,malaysia,2019,6,66803,66803,25565
malarone,oncology,japac,vietnam,2019,6,155219,155219,0
malarone,oncology,japac,indonesia,2019,6,28234,28234,0
malarone,oncology,japac,taiwan,2019,6,84176,84176,-79392
malarone,oncology,japac,australia,2019,6,503656,503656,467818
malarone,oncology,japac,new zealand,2019,6,150713,150713,-384
malarone,oncology,japac,japan,2019,6,229339,229339,95270
malarone,oncology,japac,china,2019,7,791634,791634,651354
malarone,oncology,japac,south korea,2019,7,72708,72708,-82
malarone,oncology,japac,hong kong,2019,7,278360,278360,195124
malarone,oncology,japac,india,2019,7,275034,275034,129374
malarone,oncology,japac,philippines,2019,7,131354,131354,0
malarone,oncology,japac,singapore,2019,7,163679,163679,0
malarone,oncology,japac,thailand,2019,7,146784,146784,0
malarone,oncology,japac,other,2019,7,105938,105938,0
malarone,oncology,japac,malaysia,2019,7,35378,35378,0
malarone,oncology,japac,vietnam,2019,7,-188829,-188829,-216931
malarone,oncology,japac,indonesia,2019,7,228010,228010,107537
malarone,oncology,japac,taiwan,2019,7,746507,746507,611152
malarone,oncology,japac,australia,2019,7,118641,118641,-743
malarone,oncology,japac,new zealand,2019,7,380344,380344,250864
malarone,oncology,japac,japan,2019,8,526626,526626,519603
malarone,oncology,japac,china,2019,8,48110,48110,0
malarone,oncology,japac,south korea,2019,8,229403,229403,140865
malarone,oncology,japac,hong kong,2019,8,145811,145811,0
malarone,oncology,japac,india,2019,8,17905221,17905221,17839763
malarone,oncology,japac,philippines,2019,8,47667,47667,12107
malarone,oncology,japac,singapore,2019,8,112274,112274,0
malarone,oncology,japac,thailand,2019,8,116765,116765,6500
malarone,oncology,japac,other,2019,8,78989,78989,0
malarone,oncology,japac,malaysia,2019,8,104820,104820,2565
malarone,oncology,japac,vietnam,2019,8,59687,59687,34774
malarone,oncology,japac,indonesia,2019,8,586395,586395,564639
malarone,oncology,japac,taiwan,2019,8,181273,181273,-106
malarone,oncology,japac,australia,2019,8,345155,345155,174669
malarone,oncology,japac,new zealand,2019,9,683785,683785,628551
malarone,oncology,japac,japan,2019,9,-24035,-8202,0
malarone,oncology,japac,china,2019,9,267410,267410,193545
malarone,oncology,japac,south korea,2019,9,-1751,-324,650
malarone,oncology,japac,hong kong,2019,9,899,899,0
malarone,oncology,japac,india,2019,9,102171,126167,135432
malarone,oncology,japac,philippines,2019,9,0,0,-1000000
malarone,oncology,japac,singapore,2019,9,89286,89286,-6500
malarone,oncology,japac,thailand,2019,9,16414,16414,0
malarone,oncology,japac,other,2019,9,280107,280107,214366
malarone,oncology,japac,malaysia,2019,9,272220,272220,190283
malarone,oncology,japac,vietnam,2019,9,491368,491368,367358
malarone,oncology,japac,indonesia,2019,9,86438,86438,850
malarone,oncology,japac,taiwan,2019,9,0,0,25521
malarone,oncology,japac,australia,2019,10,806464,806464,613599
malarone,oncology,japac,new zealand,2019,10,93605,93605,0
malarone,oncology,japac,japan,2019,10,261370,261370,255098
malarone,oncology,japac,china,2019,10,551061,551061,406325
malarone,oncology,japac,south korea,2019,10,144597,144597,0
malarone,oncology,japac,hong kong,2019,10,326971,326971,173615
malarone,oncology,japac,india,2019,10,104011,104011,0
malarone,oncology,japac,philippines,2019,10,105355,105355,0
malarone,oncology,japac,singapore,2019,10,139030,139030,0
malarone,oncology,japac,thailand,2019,10,23307,23307,0
malarone,oncology,japac,other,2019,10,44713,44713,0
malarone,oncology,japac,malaysia,2019,10,685246,685246,495218
malarone,oncology,japac,vietnam,2019,10,64718,64718,0
malarone,oncology,japac,indonesia,2019,10,258685,258685,94952
malarone,oncology,japac,taiwan,2019,11,497264,550144,617958
malarone,oncology,japac,australia,2019,11,13845,13845,0
malarone,oncology,japac,new zealand,2019,11,98021,108084,152359
malarone,oncology,japac,japan,2019,11,19189,19189,0
malarone,oncology,japac,china,2019,11,33660,33660,0
malarone,oncology,japac,south korea,2019,11,169221,169221,0
malarone,oncology,japac,hong kong,2019,11,176861,176861,0
malarone,oncology,japac,india,2019,11,97475,97475,0
malarone,oncology,japac,philippines,2019,11,130303,130303,0
malarone,oncology,japac,singapore,2019,11,130319,130319,0
malarone,oncology,japac,thailand,2019,11,30747,67001,103011
malarone,oncology,japac,other,2019,11,460046,460370,509783
malarone,oncology,japac,malaysia,2019,11,18534,18534,0
malarone,oncology,japac,vietnam,2019,11,86330,92665,106067
malarone,oncology,japac,indonesia,2019,12,629283,629283,621130
malarone,oncology,japac,taiwan,2019,12,158427,158427,0
malarone,oncology,japac,australia,2019,12,82523,82523,68106
malarone,oncology,japac,new zealand,2019,12,8405,8405,-87383
malarone,oncology,japac,japan,2019,12,2431827,15212356,16932800
malarone,oncology,japac,china,2019,12,172841,172841,116256
malarone,oncology,japac,south korea,2019,12,0,0,-2000000
malarone,oncology,japac,hong kong,2019,12,142037,142037,0
malarone,oncology,japac,india,2019,12,105566,105566,0
malarone,oncology,japac,philippines,2019,12,121599,121599,0
malarone,oncology,japac,singapore,2019,12,49036,49036,-90125
malarone,oncology,japac,thailand,2019,12,137121,164157,509783
malarone,oncology,japac,other,2019,12,86393,86393,0
malarone,oncology,japac,malaysia,2019,12,290334,290334,197259
nadolol,oncology,japac,vietnam,2019,1,1490521,1490521,1396348
nadolol,oncology,japac,indonesia,2019,1,147406,147406,0
nadolol,oncology,japac,taiwan,2019,1,74872,74872,-1016
nadolol,oncology,japac,australia,2019,1,126021,126021,0
nadolol,oncology,japac,new zealand,2019,1,52676,52676,0
nadolol,oncology,japac,japan,2019,1,197917,197917,10839
nadolol,oncology,japac,china,2019,1,89433,89433,-2039
nadolol,oncology,japac,south korea,2019,1,194659,194659,8668
nadolol,oncology,japac,hong kong,2019,1,137362,137362,0
nadolol,oncology,japac,india,2019,1,120586,120586,0
nadolol,oncology,japac,philippines,2019,1,135143,135143,0
nadolol,oncology,japac,singapore,2019,1,63136,63136,0
nadolol,oncology,japac,thailand,2019,1,368331,368331,189365
nadolol,oncology,japac,other,2019,1,1911956,1911956,1798946
nadolol,oncology,japac,malaysia,2019,1,207435,207435,63947
nadolol,oncology,japac,vietnam,2019,1,82587,82587,0
nadolol,oncology,japac,indonesia,2019,2,1424174,1424174,1397297
nadolol,oncology,japac,taiwan,2019,2,141431,141431,0
nadolol,oncology,japac,australia,2019,2,-116125,-116125,-163222
nadolol,oncology,japac,new zealand,2019,2,64650,64650,0
nadolol,oncology,japac,japan,2019,2,63709,63709,0
nadolol,oncology,japac,china,2019,2,866952,866952,856968
nadolol,oncology,japac,south korea,2019,2,286071,286071,243608
nadolol,oncology,japac,hong kong,2019,2,150563,150563,8274
nadolol,oncology,japac,india,2019,2,266159,266159,246032
nadolol,oncology,japac,philippines,2019,2,105197,105197,0
nadolol,oncology,japac,singapore,2019,2,73897,73897,-3348
nadolol,oncology,japac,thailand,2019,2,25007,25007,0
nadolol,oncology,japac,other,2019,2,265642,265642,151180
nadolol,oncology,japac,malaysia,2019,2,856771,856771,718317
nadolol,oncology,japac,vietnam,2019,2,176733,176733,-75
nadolol,oncology,japac,indonesia,2019,2,81024,81024,0
nadolol,oncology,japac,taiwan,2019,3,1741174,1741174,1638985
nadolol,oncology,japac,australia,2019,3,13236,13236,0
nadolol,oncology,japac,new zealand,2019,3,163341,163341,60735
nadolol,oncology,japac,japan,2019,3,1211533,1211533,1026949
nadolol,oncology,japac,china,2019,3,184067,184067,0
nadolol,oncology,japac,south korea,2019,3,141056,141056,0
nadolol,oncology,japac,hong kong,2019,3,124330,124330,-1672
nadolol,oncology,japac,india,2019,3,166185,166185,3940
nadolol,oncology,japac,philippines,2019,3,51231,51231,0
nadolol,oncology,japac,singapore,2019,3,90116,90116,0
nadolol,oncology,japac,thailand,2019,3,163994,163994,-572
nadolol,oncology,japac,other,2019,3,487976,487976,471015
nadolol,oncology,japac,malaysia,2019,3,174271,174271,171490
nadolol,oncology,japac,vietnam,2019,3,1241582,1241582,1161492
nadolol,oncology,japac,indonesia,2019,3,244766,244766,100623
nadolol,oncology,japac,taiwan,2019,3,35549,35549,0
nadolol,oncology,japac,australia,2019,4,1636703,1636703,1566858
nadolol,oncology,japac,new zealand,2019,4,54543,54543,0
nadolol,oncology,japac,japan,2019,4,153551,153551,-28950
nadolol,oncology,japac,china,2019,4,494934,494934,342751
nadolol,oncology,japac,south korea,2019,4,117232,117232,0
nadolol,oncology,japac,hong kong,2019,4,19194,19194,0
nadolol,oncology,japac,india,2019,4,274133,274133,237860
nadolol,oncology,japac,philippines,2019,4,177144,177144,9062
nadolol,oncology,japac,singapore,2019,4,391336,391336,299453
nadolol,oncology,japac,thailand,2019,4,41638,41638,0
nadolol,oncology,japac,other,2019,4,153997,153997,-118
nadolol,oncology,japac,malaysia,2019,4,232201,232201,227899
nadolol,oncology,japac,vietnam,2019,4,364602,364602,215008
nadolol,oncology,japac,indonesia,2019,4,1313343,1313343,1240916
nadolol,oncology,japac,taiwan,2019,4,431827,431827,279163
nadolol,oncology,japac,australia,2019,4,102519,102519,0
nadolol,oncology,japac,new zealand,2019,5,1907382,1907382,1824996
nadolol,oncology,japac,japan,2019,5,78919,78919,0
nadolol,oncology,japac,china,2019,5,-247312,-247312,-308291
nadolol,oncology,japac,south korea,2019,5,1152130,1152130,1037571
nadolol,oncology,japac,hong kong,2019,5,173102,173102,0
nadolol,oncology,japac,india,2019,5,1081628,1081628,1009481
nadolol,oncology,japac,philippines,2019,5,4670,4670,-946
nadolol,oncology,japac,singapore,2019,5,166369,166369,10639
nadolol,oncology,japac,thailand,2019,5,163177,163177,0
nadolol,oncology,japac,other,2019,5,61660,61660,0
nadolol,oncology,japac,malaysia,2019,5,17730,17730,0
nadolol,oncology,japac,vietnam,2019,5,235560,235560,233333
nadolol,oncology,japac,indonesia,2019,5,276868,276868,257857
nadolol,oncology,japac,taiwan,2019,5,1516813,1516813,1325835
nadolol,oncology,japac,australia,2019,5,44129,44129,-91
nadolol,oncology,japac,new zealand,2019,5,179518,179518,0
nadolol,oncology,japac,japan,2019,6,1554858,1554858,1362815
nadolol,oncology,japac,china,2019,6,94048,94048,0
nadolol,oncology,japac,south korea,2019,6,203576,203576,176200
nadolol,oncology,japac,hong kong,2019,6,168664,168664,135343
nadolol,oncology,japac,india,2019,6,138881,138881,0
nadolol,oncology,japac,philippines,2019,6,-80947,-80947,-235512
nadolol,oncology,japac,singapore,2019,6,249411,249411,127726
nadolol,oncology,japac,thailand,2019,6,13057,13057,7880
nadolol,oncology,japac,other,2019,6,349822,349822,337471
nadolol,oncology,japac,malaysia,2019,6,148968,148968,0
nadolol,oncology,japac,vietnam,2019,6,31364,31364,0
nadolol,oncology,japac,indonesia,2019,6,341485,341485,245888
nadolol,oncology,japac,taiwan,2019,6,347599,347599,256778
nadolol,oncology,japac,australia,2019,6,1280721,1280721,1225083
nadolol,oncology,japac,new zealand,2019,6,1698,1698,-83
nadolol,oncology,japac,japan,2019,6,157907,157907,0
nadolol,oncology,japac,china,2019,7,2078413,2078413,1891428
nadolol,oncology,japac,south korea,2019,7,132114,132114,0
nadolol,oncology,japac,hong kong,2019,7,8292,8292,-4
nadolol,oncology,japac,india,2019,7,297185,297185,242733
nadolol,oncology,japac,philippines,2019,7,37287,37287,0
nadolol,oncology,japac,singapore,2019,7,1023300,1023300,861230
nadolol,oncology,japac,thailand,2019,7,76996,76996,0
nadolol,oncology,japac,other,2019,7,199195,199195,9457
nadolol,oncology,japac,malaysia,2019,7,128016,128016,0
nadolol,oncology,japac,vietnam,2019,7,173415,173415,0
nadolol,oncology,japac,indonesia,2019,7,10943,10943,3288
nadolol,oncology,japac,taiwan,2019,7,247458,247458,166589
nadolol,oncology,japac,australia,2019,7,335288,335288,309537
nadolol,oncology,japac,new zealand,2019,7,1421516,1421516,1311151
nadolol,oncology,japac,japan,2019,7,74068,74068,-117
nadolol,oncology,japac,china,2019,7,31699,31699,0
nadolol,oncology,japac,south korea,2019,8,1740622,1740622,1732623
nadolol,oncology,japac,hong kong,2019,8,545486,545486,356679
nadolol,oncology,japac,india,2019,8,107523,107523,0
nadolol,oncology,japac,philippines,2019,8,592898,592898,515246
nadolol,oncology,japac,singapore,2019,8,39149,39149,0
nadolol,oncology,japac,thailand,2019,8,152065,152065,0
nadolol,oncology,japac,other,2019,8,281813,281813,263595
nadolol,oncology,japac,malaysia,2019,8,57236,57236,11427
nadolol,oncology,japac,vietnam,2019,8,1012959,1012959,935553
nadolol,oncology,japac,indonesia,2019,8,96270,96270,0
nadolol,oncology,japac,taiwan,2019,8,81206,81206,0
nadolol,oncology,japac,australia,2019,8,382990,382990,245639
nadolol,oncology,japac,new zealand,2019,8,470060,470060,292082
nadolol,oncology,japac,japan,2019,8,1379086,1379086,1254505
nadolol,oncology,japac,china,2019,8,8627,8627,0
nadolol,oncology,japac,south korea,2019,8,9794,9794,0
nadolol,oncology,japac,hong kong,2019,9,1999105,1999105,1983326
nadolol,oncology,japac,india,2019,9,128844,128844,-19773
nadolol,oncology,japac,philippines,2019,9,26434,26434,0
nadolol,oncology,japac,singapore,2019,9,462868,462868,309092
nadolol,oncology,japac,thailand,2019,9,88262,88262,0
nadolol,oncology,japac,other,2019,9,1034508,1034508,866281
nadolol,oncology,japac,malaysia,2019,9,44665,44665,34626
nadolol,oncology,japac,vietnam,2019,9,108926,108926,0
nadolol,oncology,japac,indonesia,2019,9,116664,116664,90747
nadolol,oncology,japac,taiwan,2019,9,58841,58841,0
nadolol,oncology,japac,australia,2019,9,168519,168519,-3288
nadolol,oncology,japac,new zealand,2019,9,276860,276860,226695
nadolol,oncology,japac,japan,2019,9,373312,373312,216278
nadolol,oncology,japac,china,2019,9,1438345,1438345,1329627
nadolol,oncology,japac,south korea,2019,9,150094,150094,117
nadolol,oncology,japac,hong kong,2019,9,-58565,-1381,16876
nadolol,oncology,japac,india,2019,10,2047545,2047545,1893528
nadolol,oncology,japac,philippines,2019,10,147281,147281,0
nadolol,oncology,japac,singapore,2019,10,17373,17373,0
nadolol,oncology,japac,thailand,2019,10,586066,586066,515809
nadolol,oncology,japac,other,2019,10,93052,93052,0
nadolol,oncology,japac,malaysia,2019,10,62008,62008,0
nadolol,oncology,japac,vietnam,2019,10,155586,155586,150250
nadolol,oncology,japac,indonesia,2019,10,35171,35171,0
nadolol,oncology,japac,taiwan,2019,10,0,0,0
nadolol,oncology,japac,australia,2019,10,181469,181469,0
nadolol,oncology,japac,new zealand,2019,10,92961,92961,0
nadolol,oncology,japac,japan,2019,10,80624,80624,0
nadolol,oncology,japac,china,2019,10,438601,438601,252306
nadolol,oncology,japac,south korea,2019,10,1330272,1330272,1303500
nadolol,oncology,japac,hong kong,2019,10,173028,173028,0
nadolol,oncology,japac,india,2019,10,148087,148087,25950
nadolol,oncology,japac,philippines,2019,11,269485,1413664,1879784
nadolol,oncology,japac,singapore,2019,11,117724,117724,0
nadolol,oncology,japac,thailand,2019,11,4879,4879,0
nadolol,oncology,japac,other,2019,11,628905,628905,513475
nadolol,oncology,japac,malaysia,2019,11,150619,150619,0
nadolol,oncology,japac,vietnam,2019,11,145538,145538,0
nadolol,oncology,japac,indonesia,2019,11,148815,148815,0
nadolol,oncology,japac,taiwan,2019,11,24561,24561,0
nadolol,oncology,japac,australia,2019,11,180351,180351,0
nadolol,oncology,japac,new zealand,2019,11,106144,106144,0
nadolol,oncology,japac,japan,2019,11,91276,97889,112138
nadolol,oncology,japac,china,2019,11,88957,137959,261651
nadolol,oncology,japac,south korea,2019,11,1382245,1382245,1303500
nadolol,oncology,japac,hong kong,2019,11,123234,123234,0
nadolol,oncology,japac,india,2019,11,86771,86771,26494
nadolol,oncology,japac,philippines,2019,12,604976,1327706,1984645
nadolol,oncology,japac,singapore,2019,12,216660,216660,154977
nadolol,oncology,japac,thailand,2019,12,74247,74247,0
nadolol,oncology,japac,other,2019,12,159833,159833,86357
nadolol,oncology,japac,malaysia,2019,12,61495,637330,653393
nadolol,oncology,japac,vietnam,2019,12,167790,167790,147905
nadolol,oncology,japac,indonesia,2019,12,89848,89848,0
nadolol,oncology,japac,taiwan,2019,12,327903,423859,435400
nadolol,oncology,japac,australia,2019,12,55831,55831,0
nadolol,oncology,japac,new zealand,2019,12,79356,79356,0
nadolol,oncology,japac,japan,2019,12,75110,164260,243143
nadolol,oncology,japac,china,2019,12,217064,241689,248568
nadolol,oncology,japac,south korea,2019,12,571595,742324,1303500
nadolol,oncology,japac,hong kong,2019,12,47854,47854,0
nadolol,oncology,japac,india,2019,12,210107,210107,55529
omacor,other,japac,philippines,2019,1,104272,104272,0
omacor,other,japac,singapore,2019,1,47442,47442,0
omacor,other,japac,thailand,2019,1,129652,129652,0
omacor,other,japac,other,2019,1,146452,146452,0
omacor,other,japac,malaysia,2019,1,44429,44429,0
omacor,other,japac,vietnam,2019,2,38524,38524,0
omacor,other,japac,indonesia,2019,2,51688,51688,0
omacor,other,japac,taiwan,2019,2,170780,170780,0
omacor,other,japac,australia,2019,2,41317,41317,0
omacor,other,japac,new zealand,2019,2,142018,142018,0
omacor,other,japac,japan,2019,3,141150,141150,0
omacor,other,japac,china,2019,3,129539,129539,0
omacor,other,japac,south korea,2019,3,193084,193084,0
omacor,other,japac,hong kong,2019,3,163554,163554,0
omacor,other,japac,india,2019,3,156336,156336,0
omacor,other,japac,philippines,2019,4,126976,126976,0
omacor,other,japac,singapore,2019,4,12702,12702,0
omacor,other,japac,thailand,2019,4,173965,173965,0
omacor,other,japac,other,2019,4,109806,109806,0
omacor,other,japac,malaysia,2019,4,70007,70007,0
omacor,other,japac,vietnam,2019,5,158227,158227,0
omacor,other,japac,indonesia,2019,5,91228,91228,0
omacor,other,japac,taiwan,2019,5,25608,25608,0
omacor,other,japac,australia,2019,5,40456,40456,0
omacor,other,japac,new zealand,2019,5,168003,168003,0
omacor,other,japac,japan,2019,6,34704,34704,0
omacor,other,japac,china,2019,6,23083,23083,0
omacor,other,japac,south korea,2019,6,14928,14928,0
omacor,other,japac,hong kong,2019,6,191457,191457,0
omacor,other,japac,india,2019,6,160942,160942,0
omacor,other,japac,philippines,2019,7,453335,453335,442778
omacor,other,japac,singapore,2019,7,75508,75508,0
omacor,other,japac,thailand,2019,7,189422,189422,0
omacor,other,japac,other,2019,7,132519,132519,0
omacor,other,japac,malaysia,2019,7,182953,182953,0
omacor,other,japac,vietnam,2019,8,-420176,-420176,-442778
omacor,other,japac,indonesia,2019,8,126132,126132,0
omacor,other,japac,taiwan,2019,8,70219,70219,0
omacor,other,japac,australia,2019,8,98575,98575,0
omacor,other,japac,new zealand,2019,8,25853,25853,0
omacor,other,japac,japan,2019,9,32554,32554,0
omacor,other,japac,china,2019,9,92614,92614,0
omacor,other,japac,south korea,2019,9,187031,187031,0
omacor,other,japac,hong kong,2019,9,102248,102248,0
omacor,other,japac,india,2019,9,122816,122816,0
